Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability,Expected Proportion
2044,40,12,2.4,9.6,Accept,2.38,0.92,0.2
2044,41,9,2.25,6.75,Accept,2.14,0.89,0.2
2044,42,9,4.5,4.5,Accept,3.86,0.98,0.22
2044,43,9,2.7,6.3,Accept,2.69,0.94,0.3
2044,46,12,4.2,7.8,Accept,4.05,0.98,0.3
2044,48,9,4.5,4.5,Accept,4.09,0.98,0.32
2044,49,15,5.25,9.75,Accept,4.97,0.99,0.37
2044,50,15,3.75,11.25,Accept,2.2,0.9,0.36
2044,51,15,1.5,13.5,Reject,-1.61,0.17,0.33
2045,3,15,3.75,11.25,Accept,0.38,0.59,0.5
2045,4,6,1.8,4.2,Accept,1.13,0.75,0.42
2045,5,15,6.0,9.0,Accept,5.95,1.0,0.39
2045,6,9,4.5,4.5,Accept,4.26,0.99,0.39
2045,9,15,1.5,13.5,Accept,-2.87,0.05,0.42
2045,10,9,2.7,6.3,Accept,2.48,0.92,0.33
2045,11,18,5.4,12.6,Accept,5.1,0.99,0.32
2045,12,15,3.75,11.25,Accept,2.9,0.95,0.31
2045,15,9,2.25,6.75,Accept,1.89,0.87,0.29
2045,16,15,3.0,12.0,Accept,1.91,0.87,0.28
2045,17,12,3.0,9.0,Accept,2.93,0.95,0.26
2045,18,9,2.7,6.3,Accept,2.6,0.93,0.25
2045,19,15,6.0,9.0,Accept,5.51,1.0,0.27
2045,21,18,4.5,13.5,Accept,3.56,0.97,0.31
2045,22,6,2.4,3.6,Reject,2.24,0.9,0.29
2045,25,15,3.0,12.0,Accept,1.34,0.79,0.32
2045,28,9,1.8,7.2,Accept,1.1,0.75,0.29
2045,29,9,3.6,5.4,Accept,3.29,0.96,0.26
2045,30,15,5.25,9.75,Accept,5.07,0.99,0.3
2045,31,15,5.25,9.75,Accept,5.12,0.99,0.32
2045,32,9,2.25,6.75,Reject,1.63,0.84,0.33
2045,33,9,1.8,7.2,Reject,0.96,0.72,0.3
2045,34,15,1.5,13.5,Reject,-0.83,0.3,0.27
2045,35,6,1.2,4.8,Accept,1.09,0.75,0.22
2045,36,12,4.8,7.2,Accept,4.24,0.99,0.21
2045,37,12,4.2,7.8,Accept,3.96,0.98,0.27
2045,38,18,9.0,9.0,Accept,8.07,1.0,0.29
2045,39,12,1.2,10.8,Accept,-1.56,0.17,0.36
2045,41,15,5.25,9.75,Accept,4.98,0.99,0.28
2045,42,9,2.7,6.3,Accept,2.7,0.94,0.3
2045,43,9,4.5,4.5,Accept,4.05,0.98,0.3
2045,45,9,2.7,6.3,Accept,2.21,0.9,0.36
2045,46,12,2.4,9.6,Accept,0.86,0.7,0.34
2045,47,9,3.6,5.4,Accept,3.37,0.97,0.3
2045,49,12,4.2,7.8,Accept,4.14,0.98,0.33
2045,50,15,5.25,9.75,Accept,5.2,0.99,0.34
2046,2,9,2.7,6.3,Accept,1.08,0.75,0.5
2046,3,9,1.8,7.2,Reject,-0.14,0.46,0.44
2046,5,9,2.25,6.75,Reject,1.29,0.78,0.37
2046,6,18,5.4,12.6,Accept,4.87,0.99,0.33
2046,7,12,3.0,9.0,Accept,2.21,0.9,0.32
2046,8,9,3.6,5.4,Accept,3.38,0.97,0.3
2046,9,12,4.8,7.2,Accept,4.59,0.99,0.33
2046,10,9,4.5,4.5,Accept,4.17,0.98,0.35
2046,11,15,5.25,9.75,Accept,4.63,0.99,0.4
2046,14,15,1.5,13.5,Accept,-2.31,0.09,0.38
2046,16,12,4.2,7.8,Accept,4.04,0.98,0.3
2046,17,9,3.6,5.4,Accept,3.4,0.97,0.31
2046,19,15,5.25,9.75,Accept,5.21,0.99,0.34
2046,21,6,1.2,4.8,Accept,0.43,0.61,0.34
2046,22,15,6.0,9.0,Accept,5.62,1.0,0.3
2046,23,18,9.0,9.0,Accept,8.23,1.0,0.33
2046,28,12,1.2,10.8,Reject,-1.83,0.14,0.38
2046,29,9,4.5,4.5,Accept,4.04,0.98,0.3
2046,30,15,3.75,11.25,Accept,2.3,0.91,0.36
2046,31,9,2.7,6.3,Accept,2.49,0.92,0.33
2046,32,12,2.4,9.6,Accept,1.13,0.76,0.32
2046,33,15,6.0,9.0,Accept,5.56,1.0,0.28
2046,34,12,4.2,7.8,Accept,4.1,0.98,0.32
2046,36,15,5.25,9.75,Accept,5.17,0.99,0.33
2046,38,6,1.8,4.2,Accept,1.62,0.83,0.33
2046,39,18,4.5,13.5,Accept,3.3,0.96,0.32
2046,41,9,2.25,6.75,Accept,1.83,0.86,0.3
2046,43,15,5.25,9.75,Accept,5.01,0.99,0.29
2046,44,9,2.7,6.3,Accept,2.66,0.93,0.31
2046,45,9,1.8,7.2,Accept,0.96,0.72,0.3
2046,46,15,3.0,12.0,Accept,2.02,0.88,0.27
2046,47,15,3.0,12.0,Accept,2.31,0.91,0.25
2046,48,15,3.75,11.25,Accept,3.7,0.98,0.24
2046,49,6,2.4,3.6,Accept,2.16,0.9,0.24
2046,50,9,2.7,6.3,Accept,2.67,0.94,0.29
2046,51,15,1.5,13.5,Reject,-1.09,0.25,0.29
2047,1,12,2.4,9.6,Accept,-0.84,0.3,0.5
2047,3,9,4.5,4.5,Accept,4.3,0.99,0.41
2047,4,12,4.2,7.8,Reject,3.26,0.96,0.44
2047,6,15,1.5,13.5,Reject,-2.7,0.06,0.41
2047,7,15,6.0,9.0,Accept,5.69,1.0,0.32
2047,8,12,4.8,7.2,Accept,4.63,0.99,0.34
2047,9,12,3.0,9.0,Accept,1.82,0.86,0.36
2047,10,9,2.7,6.3,Reject,2.48,0.92,0.33
2047,12,6,1.2,4.8,Accept,0.56,0.64,0.32
2047,13,9,1.8,7.2,Accept,1.13,0.76,0.28
2047,15,9,2.25,6.75,Accept,2.18,0.9,0.26
2047,16,9,2.7,6.3,Accept,2.6,0.93,0.26
2047,17,12,1.2,10.8,Accept,-0.63,0.35,0.27
2047,18,18,9.0,9.0,Accept,7.73,1.0,0.22
2047,19,15,5.25,9.75,Accept,5.07,0.99,0.3
2047,20,12,4.2,7.8,Accept,4.1,0.98,0.32
2047,21,15,3.75,11.25,Accept,2.71,0.94,0.33
2047,22,9,2.25,6.75,Accept,1.81,0.86,0.3
2047,27,6,1.8,4.2,Accept,1.78,0.86,0.29
2047,30,9,1.8,7.2,Accept,1.06,0.74,0.29
2047,31,15,3.0,12.0,Accept,2.14,0.89,0.26
2047,32,18,4.5,13.5,Accept,4.48,0.99,0.24
2047,35,15,3.0,12.0,Reject,2.37,0.91,0.25
2047,36,9,2.7,6.3,Accept,2.55,0.93,0.23
2047,37,9,3.6,5.4,Accept,3.27,0.96,0.25
2047,38,9,4.5,4.5,Accept,4.04,0.98,0.3
2047,40,15,1.5,13.5,Reject,-1.98,0.12,0.36
2047,41,15,5.25,9.75,Accept,4.99,0.99,0.28
2047,42,6,2.4,3.6,Reject,2.25,0.9,0.3
2047,43,15,6.0,9.0,Accept,5.74,1.0,0.33
2047,45,9,2.7,6.3,Accept,2.28,0.91,0.35
2047,46,9,3.6,5.4,Accept,3.46,0.97,0.34
2047,47,15,3.75,11.25,Reject,2.33,0.91,0.36
2047,49,15,5.25,9.75,Accept,5.15,0.99,0.32
2047,50,18,5.4,12.6,Accept,4.89,0.99,0.33
2047,51,15,5.25,9.75,Accept,5.15,0.99,0.32
2048,1,12,2.4,9.6,Accept,-0.84,0.3,0.5
2048,2,9,2.25,6.75,Accept,0.95,0.72,0.41
2048,3,9,1.8,7.2,Accept,0.49,0.62,0.36
2048,5,9,1.8,7.2,Reject,0.88,0.71,0.31
2048,6,18,5.4,12.6,Accept,5.31,1.0,0.28
2048,7,15,3.0,12.0,Accept,1.84,0.86,0.29
2048,8,18,4.5,13.5,Accept,4.34,0.99,0.26
2048,9,12,4.2,7.8,Accept,3.92,0.98,0.26
2048,10,18,9.0,9.0,Accept,8.03,1.0,0.28
2048,11,15,5.25,9.75,Accept,5.25,0.99,0.35
2048,12,15,3.75,11.25,Accept,2.41,0.92,0.35
2048,15,9,4.5,4.5,Accept,4.09,0.98,0.32
2048,18,15,3.75,11.25,Accept,2.08,0.89,0.37
2048,19,9,2.25,6.75,Accept,1.55,0.82,0.34
2048,20,12,4.2,7.8,Accept,4.08,0.98,0.31
2048,21,12,3.0,9.0,Accept,2.22,0.9,0.32
2048,22,9,3.6,5.4,Accept,3.38,0.97,0.3
2048,24,9,2.7,6.3,Accept,2.45,0.92,0.33
2048,25,15,6.0,9.0,Accept,5.71,1.0,0.32
2048,26,12,1.2,10.8,Accept,-1.45,0.19,0.34
2048,27,15,1.5,13.5,Reject,-0.81,0.31,0.27
2048,29,9,3.6,5.4,Accept,3.2,0.96,0.22
2048,30,12,4.8,7.2,Accept,4.42,0.99,0.27
2048,36,9,2.7,6.3,Accept,2.6,0.93,0.31
2048,38,6,2.4,3.6,Accept,2.26,0.91,0.31
2048,39,6,1.8,4.2,Accept,1.61,0.83,0.34
2048,40,15,5.25,9.75,Accept,5.16,0.99,0.33
2048,41,15,5.25,9.75,Accept,5.18,0.99,0.33
2048,42,6,1.2,4.8,Reject,0.46,0.61,0.34
2048,43,15,6.0,9.0,Accept,5.61,1.0,0.3
2048,44,9,4.5,4.5,Reject,4.11,0.98,0.33
2048,45,15,3.0,12.0,Reject,0.58,0.64,0.38
2048,48,9,2.7,6.3,Accept,2.49,0.92,0.33
2048,49,9,2.7,6.3,Accept,2.56,0.93,0.32
2048,50,15,5.25,9.75,Accept,5.11,0.99,0.31
2048,51,15,1.5,13.5,Reject,-1.52,0.18,0.32
